-0.064631	0.039728	-0.006669
-0.065422	0.039728	-0.006669
-0.063544	0.039926	-0.007114
-0.063741	0.041309	-0.006126
-0.063791	0.042248	-0.005187
-0.064186	0.042643	-0.004396
-0.065174	0.041655	-0.005384
-0.061592	0.040560	-0.007666
-0.062580	0.039901	-0.007666
-0.061592	0.039901	-0.007995
-0.062613	0.041779	-0.006644
-0.062481	0.041383	-0.006776
-0.061394	0.041812	-0.006612
-0.061394	0.043129	-0.005623
-0.062613	0.043426	-0.004404
-0.061691	0.043887	-0.004404
-0.062613	0.042503	-0.005788
-0.063791	0.044142	-0.002543
-0.065372	0.042956	-0.003334
-0.063173	0.044958	-0.001135
-0.064285	0.044291	-0.001357
-0.064952	0.044513	-0.000245
-0.062885	0.045584	-0.000171
-0.062885	0.044299	-0.003383
-0.060958	0.045584	-0.002098
-0.061600	0.045584	-0.001456
-0.071638	0.036193	-0.000341
-0.071638	0.034369	0.000389
-0.072145	0.034875	0.001666
-0.072631	0.036011	0.001504
-0.072793	0.035524	0.001018
-0.071131	0.034024	0.000937
-0.069996	0.033740	0.001504
-0.071212	0.034146	0.004273
-0.071536	0.034146	0.002327
-0.072023	0.034632	0.003786
-0.070888	0.033821	0.002975
-0.072530	0.035625	0.002671
-0.072347	0.036173	0.003948
-0.072530	0.035990	0.002671
-0.067899	0.033242	0.000363
-0.069254	0.033694	0.001718
-0.068577	0.033468	0.000137
-0.068125	0.033468	0.001944
-0.069897	0.033630	0.003363
-0.068785	0.033630	0.003641
-0.067812	0.033398	0.003595
-0.067256	0.033584	0.002298
-0.066885	0.033584	0.004151
-0.071988	0.037291	0.001010
-0.071636	0.037995	0.000659
-0.070756	0.038523	0.000483
-0.071636	0.037643	0.000307
-0.071127	0.039012	0.001831
-0.070760	0.039605	0.000448
-0.070760	0.040169	0.001295
-0.071269	0.039266	0.004062
-0.071946	0.037685	0.002029
-0.071946	0.037685	0.003836
-0.071269	0.039266	0.003159
-0.072759	0.035652	0.006346
-0.072550	0.035026	0.004886
-0.071716	0.034192	0.005720
-0.072759	0.036486	0.005929
-0.070647	0.033957	0.004756
-0.070830	0.034140	0.006398
-0.070283	0.033957	0.006580
-0.072428	0.035078	0.007139
-0.071293	0.034511	0.007423
-0.071658	0.035484	0.009247
-0.072023	0.035484	0.008153
-0.070563	0.034024	0.008153
-0.067447	0.033242	0.005587
-0.068803	0.033694	0.005135
-0.069706	0.033694	0.005135
-0.069254	0.033694	0.006942
-0.069567	0.034099	0.008193
-0.068716	0.033815	0.008761
-0.068108	0.033775	0.007261
-0.067743	0.033775	0.009085
-0.067013	0.033775	0.007261
-0.072624	0.036725	0.007206
-0.072370	0.037995	0.006952
-0.072878	0.037995	0.005427
-0.072116	0.039266	0.006697
-0.072172	0.038249	0.007827
-0.072172	0.036668	0.008222
-0.071777	0.036668	0.009013
-0.071692	0.039520	0.007629
-0.070309	0.039322	0.009013
-0.071494	0.038136	0.008618
-0.071099	0.039322	0.008222
-0.064410	0.033240	0.000896
-0.066386	0.033635	0.002477
-0.066584	0.033042	0.000303
-0.065595	0.033240	0.000896
-0.064162	0.033635	0.002675
-0.065744	0.033635	0.004256
-0.064953	0.033635	0.004652
-0.065348	0.033240	0.002675
-0.062708	0.033437	0.001588
-0.061720	0.033437	0.001588
-0.060732	0.033437	0.000105
-0.063697	0.033437	0.001094
-0.062017	0.033635	0.003219
-0.061226	0.033635	0.003614
-0.063202	0.033635	0.003219
-0.063718	0.033536	0.004433
-0.066386	0.033536	0.005767
-0.064607	0.033536	0.006212
-0.065274	0.033759	0.005989
-0.065250	0.033536	0.007892
-0.065917	0.033759	0.007669
-0.064138	0.033759	0.008114
-0.066584	0.033536	0.009226
-0.062631	0.033360	0.004849
-0.062235	0.033360	0.006826
-0.063421	0.033755	0.006430
-0.060711	0.033529	0.005132
-0.061727	0.033529	0.005132
-0.061162	0.033699	0.008633
-0.061558	0.033699	0.007052
-0.061953	0.033699	0.008633
-0.063139	0.033699	0.008238
-0.070120	0.041484	0.002233
-0.070120	0.040693	0.000651
-0.069725	0.042274	0.001442
-0.068934	0.042274	0.000651
-0.070540	0.040421	0.003789
-0.070886	0.040421	0.002751
-0.069725	0.042274	0.002826
-0.069725	0.041879	0.004012
-0.070120	0.041484	0.003221
-0.069330	0.042274	0.003616
-0.068560	0.043448	0.001652
-0.068761	0.043649	0.002661
-0.067753	0.043448	0.000441
-0.067032	0.044572	0.002719
-0.066686	0.044572	0.001681
-0.068473	0.043592	0.003583
-0.068704	0.042900	0.004275
-0.067320	0.044745	0.003353
-0.067320	0.044745	0.004736
-0.069029	0.043316	0.006577
-0.070297	0.042048	0.005943
-0.070932	0.040779	0.005943
-0.071249	0.041096	0.006894
-0.070442	0.040924	0.007874
-0.069923	0.042134	0.007009
-0.069231	0.042134	0.008047
-0.069750	0.040924	0.008566
-0.067205	0.044852	0.005683
-0.066859	0.044852	0.007067
-0.068704	0.042200	0.008681
-0.068502	0.043612	0.007269
-0.066571	0.044852	0.007528
-0.068185	0.043699	0.007759
-0.067263	0.043699	0.008681
-0.064753	0.045015	0.000617
-0.064061	0.045707	0.001770
-0.066137	0.044554	0.000617
-0.065128	0.045909	0.003701
-0.064609	0.045909	0.002664
-0.065387	0.045650	0.004480
-0.062291	0.046679	0.002586
-0.061105	0.046679	0.001400
-0.063180	0.045790	0.000510
-0.062291	0.046943	0.004430
-0.062291	0.046943	0.003508
-0.064522	0.045938	0.006580
-0.065330	0.045938	0.005773
-0.063831	0.045650	0.007848
-0.065387	0.044612	0.008367
-0.064868	0.044612	0.008886
-0.061648	0.046086	0.009108
-0.061969	0.047050	0.005575
-0.061327	0.047050	0.006860
-0.062612	0.045765	0.008145
-0.060481	0.033575	-0.009281
-0.059369	0.033575	-0.008910
-0.060110	0.034688	-0.010022
-0.058767	0.033714	-0.010486
-0.057840	0.033251	-0.010486
-0.058303	0.033251	-0.008632
-0.059230	0.035105	-0.010486
-0.057847	0.035409	-0.010426
-0.058621	0.036700	-0.010168
-0.060686	0.037216	-0.009135
-0.059912	0.036442	-0.009393
-0.056629	0.033602	-0.010486
-0.056629	0.033959	-0.011200
-0.055437	0.034555	-0.011677
-0.054722	0.033840	-0.011915
-0.055675	0.033840	-0.010009
-0.056748	0.037415	-0.010486
-0.055080	0.036223	-0.011200
-0.056509	0.035747	-0.010724
-0.057463	0.037176	-0.010247
-0.055781	0.033344	-0.008016
-0.057588	0.033602	-0.008275
-0.054491	0.033602	-0.009824
-0.056814	0.033344	-0.008533
-0.060637	0.038588	-0.008946
-0.059542	0.038588	-0.008946
-0.060455	0.039501	-0.008399
-0.059563	0.039987	-0.008601
-0.059380	0.041264	-0.008054
-0.060293	0.041082	-0.007872
-0.057420	0.038522	-0.009603
-0.058578	0.040144	-0.008908
-0.058346	0.038522	-0.009140
-0.057744	0.041395	-0.008399
-0.057559	0.040097	-0.008955
-0.054437	0.038991	-0.011028
-0.055566	0.038765	-0.010351
-0.055114	0.037862	-0.011254
-0.056922	0.038765	-0.010351
-0.056884	0.041716	-0.008668
-0.056519	0.039892	-0.009763
-0.054390	0.040439	-0.010107
-0.055485	0.040074	-0.009743
-0.054390	0.041534	-0.009378
-0.055668	0.041716	-0.009195
-0.058266	0.033419	-0.006919
-0.060073	0.033419	-0.007371
-0.059170	0.033419	-0.006919
-0.060073	0.033419	-0.005564
-0.059507	0.033533	-0.003439
-0.060758	0.033220	-0.003439
-0.057631	0.033265	-0.004780
-0.058837	0.033265	-0.005182
-0.058435	0.033265	-0.003171
-0.056072	0.033225	-0.006274
-0.057040	0.033419	-0.006468
-0.055104	0.033419	-0.006080
-0.057402	0.033186	-0.002992
-0.056598	0.033588	-0.002590
-0.057000	0.033186	-0.004601
-0.055771	0.033387	-0.004444
-0.054833	0.033387	-0.004132
-0.060095	0.042035	-0.006973
-0.059256	0.042315	-0.007253
-0.053344	0.035138	-0.012420
-0.054439	0.034773	-0.012056
-0.053709	0.033678	-0.011691
-0.053005	0.033757	-0.011665
-0.052067	0.033757	-0.011352
-0.052718	0.033418	-0.009345
-0.051624	0.033418	-0.008980
-0.053631	0.033235	-0.009892
-0.051750	0.036903	-0.011862
-0.051992	0.035209	-0.012588
-0.054171	0.036419	-0.011378
-0.052718	0.036903	-0.011862
-0.051121	0.033697	-0.013199
-0.050078	0.033905	-0.012990
-0.050913	0.035157	-0.012573
-0.048232	0.033667	-0.014599
-0.048947	0.033905	-0.012454
-0.049661	0.035574	-0.012692
-0.050734	0.036467	-0.012394
-0.048827	0.036169	-0.012752
-0.049721	0.037420	-0.011858
-0.048649	0.037778	-0.012216
-0.049542	0.036884	-0.012037
-0.049959	0.033176	-0.010845
-0.048991	0.033176	-0.010845
-0.050927	0.033176	-0.010845
-0.050927	0.033176	-0.008909
-0.053552	0.038311	-0.011308
-0.053552	0.038797	-0.011308
-0.052388	0.038363	-0.011673
-0.052666	0.038919	-0.011395
-0.051554	0.038363	-0.011673
-0.051554	0.038919	-0.011673
-0.053440	0.041575	-0.009836
-0.052725	0.040503	-0.010908
-0.052725	0.041575	-0.010193
-0.053440	0.040145	-0.010551
-0.051454	0.041734	-0.010511
-0.051454	0.040145	-0.011147
-0.049518	0.038715	-0.011921
-0.050680	0.038715	-0.011534
-0.050293	0.038328	-0.011534
-0.048744	0.039103	-0.011921
-0.050486	0.041734	-0.010953
-0.050486	0.040463	-0.011271
-0.049613	0.040383	-0.011589
-0.048501	0.040383	-0.011589
-0.049196	0.041198	-0.011211
-0.048481	0.041913	-0.011211
-0.049732	0.041734	-0.011032
-0.054305	0.033122	-0.007758
-0.052272	0.033348	-0.007532
-0.054305	0.033122	-0.005951
-0.053401	0.033122	-0.007758
-0.053208	0.033380	-0.005758
-0.052627	0.033574	-0.003628
-0.053789	0.033574	-0.004015
-0.051982	0.033316	-0.005758
-0.051788	0.033509	-0.003628
-0.051315	0.033326	-0.007188
-0.050185	0.033488	-0.007027
-0.049830	0.033262	-0.008737
-0.048475	0.033262	-0.008737
-0.049378	0.033262	-0.006930
-0.050605	0.033262	-0.003574
-0.049927	0.033488	-0.005155
-0.051056	0.033262	-0.005381
-0.049604	0.033488	-0.003413
-0.048927	0.033262	-0.004994
-0.048701	0.033488	-0.002961
-0.060112	0.042909	-0.006728
-0.057918	0.043748	-0.006728
-0.058176	0.042457	-0.007503
-0.058951	0.043748	-0.006212
-0.057660	0.045039	-0.005438
-0.060370	0.044329	-0.004986
-0.059854	0.045362	-0.003437
-0.059080	0.044587	-0.005244
-0.059338	0.045362	-0.004469
-0.058434	0.046265	-0.003372
-0.056641	0.043013	-0.007794
-0.056641	0.044284	-0.006841
-0.054476	0.042874	-0.008807
-0.054655	0.044483	-0.007556
-0.055549	0.043232	-0.008092
-0.055611	0.044361	-0.007156
-0.054642	0.045652	-0.006833
-0.057192	0.046523	-0.004478
-0.056740	0.045168	-0.005833
-0.055901	0.046459	-0.005446
-0.054739	0.046459	-0.006220
-0.055514	0.045684	-0.006607
-0.056131	0.047891	-0.004465
-0.056857	0.047891	-0.003376
-0.055949	0.049161	-0.003558
-0.055647	0.049141	-0.004586
-0.054558	0.048778	-0.005676
-0.055284	0.047689	-0.005676
-0.055078	0.050251	-0.004316
-0.055707	0.050460	-0.003267
-0.055498	0.051929	-0.003477
-0.055078	0.051929	-0.004316
-0.053535	0.042893	-0.009069
-0.052744	0.044474	-0.008674
-0.053535	0.044474	-0.008279
-0.051671	0.042893	-0.009747
-0.052462	0.042893	-0.009352
-0.051671	0.044474	-0.008956
-0.053535	0.047241	-0.006867
-0.053704	0.045717	-0.007375
-0.052575	0.045773	-0.008109
-0.051558	0.045773	-0.008448
-0.052575	0.047128	-0.007432
-0.051558	0.047128	-0.008109
-0.050445	0.044644	-0.009626
-0.049670	0.044644	-0.010013
-0.050445	0.043095	-0.010013
-0.049541	0.043030	-0.010400
-0.048767	0.044579	-0.010013
-0.048767	0.043030	-0.010788
-0.050671	0.046160	-0.008948
-0.049767	0.046160	-0.009400
-0.050671	0.047516	-0.008496
-0.048412	0.046160	-0.009852
-0.052857	0.048452	-0.006972
-0.053535	0.048677	-0.006294
-0.054212	0.047548	-0.006520
-0.051727	0.048677	-0.007649
-0.053930	0.051840	-0.005447
-0.052942	0.051642	-0.006435
-0.053732	0.050061	-0.006435
-0.054325	0.050259	-0.005447
-0.051671	0.051501	-0.007311
-0.052462	0.050315	-0.006915
-0.051671	0.050315	-0.007311
-0.050695	0.048903	-0.008230
-0.049565	0.048903	-0.008795
-0.049735	0.047379	-0.008908
-0.048549	0.048960	-0.009303
-0.048549	0.047379	-0.009303
-0.049678	0.051840	-0.008569
-0.050864	0.051445	-0.008174
-0.050469	0.050259	-0.008174
-0.048662	0.051727	-0.008908
-0.049678	0.050372	-0.008569
-0.048662	0.050372	-0.008908
-0.059930	0.033104	0.000244
-0.060381	0.033104	-0.001563
-0.058122	0.033104	-0.001563
-0.059478	0.033104	-0.001563
-0.059365	0.033556	0.002107
-0.060494	0.033556	0.001825
-0.058405	0.033500	0.002333
-0.058800	0.033500	0.000357
-0.057614	0.033500	0.000752
-0.055073	0.033528	-0.000538
-0.055468	0.033528	-0.002514
-0.055864	0.033528	-0.000933
-0.057049	0.033528	-0.000933
-0.057511	0.033528	0.002493
-0.056325	0.033528	0.002493
-0.056720	0.033528	0.000912
-0.055238	0.033363	0.002856
-0.054776	0.033363	0.001011
-0.055929	0.033594	0.000780
-0.059901	0.033528	0.003783
-0.059111	0.033528	0.003783
-0.059901	0.033528	0.005759
-0.058584	0.033528	0.005825
-0.058188	0.033528	0.004244
-0.057793	0.033528	0.005825
-0.058320	0.033528	0.007538
-0.060297	0.033528	0.007143
-0.059506	0.033528	0.007538
-0.059144	0.033429	0.009086
-0.060132	0.033429	0.009086
-0.056748	0.033500	0.006098
-0.054969	0.033302	0.004319
-0.055958	0.033500	0.004517
-0.057144	0.033500	0.004121
-0.056184	0.033556	0.007905
-0.057313	0.033556	0.007905
-0.054828	0.033500	0.006719
-0.055619	0.033500	0.006324
-0.055224	0.033500	0.008300
-0.054343	0.033528	-0.002185
-0.053948	0.033528	-0.000603
-0.053552	0.033528	-0.002185
-0.052235	0.033528	-0.002119
-0.053025	0.033528	-0.000538
-0.051839	0.033528	-0.000142
-0.053486	0.033594	0.003020
-0.053948	0.033594	0.001175
-0.054409	0.033594	0.003020
-0.051674	0.033561	0.001867
-0.052663	0.033561	0.001538
-0.051500	0.033528	-0.001723
-0.050907	0.033330	0.000055
-0.049787	0.033528	0.000253
-0.049392	0.033528	-0.001328
-0.050183	0.033528	-0.001723
-0.050710	0.033528	0.002098
-0.048865	0.033528	0.000253
-0.049787	0.033528	0.002098
-0.048865	0.033528	0.002098
-0.054013	0.033594	0.004573
-0.053091	0.033594	0.005034
-0.052630	0.033594	0.003190
-0.051938	0.033363	0.005265
-0.053157	0.033528	0.008790
-0.053552	0.033528	0.006813
-0.054343	0.033528	0.008395
-0.052235	0.033528	0.008790
-0.051444	0.033528	0.007209
-0.052630	0.033528	0.006813
-0.050569	0.033330	0.003980
-0.050766	0.033528	0.005364
-0.051162	0.033528	0.003783
-0.049844	0.033528	0.005825
-0.049053	0.033528	0.005825
-0.049251	0.033330	0.004046
-0.051030	0.033923	0.008724
-0.049712	0.034253	0.008724
-0.050536	0.033429	0.007242
-0.049449	0.033594	0.007209
-0.048460	0.034977	0.008197
-0.058457	0.046444	-0.002132
-0.059232	0.046702	-0.001358
-0.059748	0.046702	-0.000325
-0.056908	0.049348	-0.002390
-0.057296	0.049348	-0.001616
-0.057296	0.047799	-0.002390
-0.058005	0.047993	-0.001293
-0.058005	0.047993	-0.000519
-0.057812	0.049348	-0.000325
-0.061015	0.047122	0.000950
-0.058788	0.047670	0.000659
-0.058788	0.048251	0.001821
-0.057626	0.049413	0.000659
-0.059078	0.047961	0.002692
-0.056424	0.051914	-0.001237
-0.056424	0.050462	-0.002326
-0.056061	0.051914	-0.002326
-0.057029	0.050784	-0.000511
-0.056707	0.050462	-0.001479
-0.057029	0.052075	-0.000511
-0.057852	0.050712	0.001708
-0.058239	0.049550	0.001708
-0.057465	0.050712	0.000546
-0.058094	0.049647	0.002482
-0.057659	0.050663	0.002628
-0.057513	0.052115	0.002531
-0.057175	0.052115	0.000498
-0.057175	0.052115	0.001514
-0.059038	0.048259	0.003800
-0.059038	0.048259	0.004671
-0.058167	0.049566	0.004671
-0.058167	0.049566	0.003800
-0.057731	0.049566	0.005494
-0.058602	0.048259	0.005494
-0.057876	0.050663	0.003703
-0.057554	0.050663	0.004671
-0.057392	0.052115	0.003542
-0.057231	0.051954	0.004671
-0.056727	0.052216	0.005579
-0.057291	0.050805	0.005579
-0.059304	0.047364	0.007906
-0.058853	0.047364	0.008810
-0.059982	0.047138	0.007229
-0.057554	0.049284	0.006721
-0.058231	0.048154	0.006495
-0.057780	0.048606	0.007398
-0.057328	0.048606	0.008302
-0.056368	0.050058	0.008794
-0.057239	0.049623	0.007051
-0.056803	0.050058	0.007923
-0.056803	0.050930	0.006616
-0.056102	0.051051	0.008770
-0.056295	0.052019	0.007802
-0.056682	0.052019	0.006640
-0.056489	0.051051	0.007608
-0.075068	0.071508	-0.005972
-0.075863	0.071508	-0.004381
-0.075863	0.071508	-0.003586
-0.076659	0.071508	-0.002790
-0.073508	0.071278	-0.006736
-0.072590	0.071737	-0.007654
-0.072085	0.071600	-0.007608
-0.071443	0.070315	-0.006323
-0.071122	0.069351	-0.006002
-0.073049	0.069627	-0.003616
-0.073737	0.069856	-0.002469
-0.071443	0.068480	-0.002744
-0.070801	0.068480	-0.003387
-0.072085	0.069764	-0.004672
-0.066533	0.070514	-0.011141
-0.067681	0.070284	-0.010453
-0.064622	0.070284	-0.012977
-0.065692	0.070284	-0.011906
-0.064889	0.068946	-0.011103
-0.065425	0.068946	-0.010032
-0.068522	0.070743	-0.009765
-0.067910	0.068908	-0.007929
-0.066381	0.069214	-0.008847
-0.064698	0.067302	-0.008388
-0.065616	0.067302	-0.007471
-0.067742	0.065314	-0.004427
-0.069080	0.065581	-0.002553
-0.068277	0.065314	-0.003892
-0.067474	0.063975	-0.002553
-0.065757	0.065569	-0.005662
-0.064703	0.063988	-0.005135
-0.064703	0.065569	-0.006716
-0.066811	0.065569	-0.005135
-0.066613	0.064185	-0.004015
-0.066152	0.063724	-0.003554
-0.065691	0.064185	-0.004476
-0.064769	0.062802	-0.003554
-0.065263	0.062637	-0.002599
-0.065592	0.062637	-0.002928
-0.069562	0.069975	-0.007161
-0.070748	0.069975	-0.006568
-0.069562	0.068789	-0.005975
-0.068672	0.067900	-0.005679
-0.067552	0.066780	-0.006272
-0.066663	0.067076	-0.006568
-0.068442	0.068855	-0.006568
-0.070472	0.066973	-0.002339
-0.069937	0.068044	-0.005016
-0.069401	0.066973	-0.003410
-0.068598	0.066705	-0.004748
-0.072177	0.066932	-0.000766
-0.073248	0.066932	0.000304
-0.072712	0.068538	-0.001302
-0.074491	0.066973	0.003310
-0.074145	0.066628	0.001581
-0.074318	0.067146	0.001408
-0.074664	0.067492	0.002446
-0.072762	0.065540	0.002767
-0.073355	0.065837	0.002470
-0.076097	0.070111	0.000354
-0.077679	0.071692	0.000354
-0.077415	0.071429	-0.001491
-0.074911	0.068398	0.000551
-0.073857	0.068398	-0.000503
-0.075702	0.070243	-0.000766
-0.074911	0.069979	-0.001557
-0.076262	0.068686	0.003508
-0.075858	0.068686	0.002701
-0.075051	0.068686	0.001490
-0.077934	0.071511	0.001490
-0.076377	0.069955	0.001490
-0.076896	0.070474	0.003566
-0.076896	0.069955	0.002528
-0.078547	0.070329	0.006482
-0.079153	0.070935	0.005876
-0.078144	0.070329	0.005271
-0.076530	0.068715	0.005329
-0.077308	0.068975	0.006107
-0.077567	0.070272	0.004291
-0.076530	0.068715	0.004291
-0.079721	0.070951	0.007350
-0.079392	0.070622	0.008668
-0.078383	0.069819	0.008853
-0.077641	0.069819	0.007371
-0.077086	0.068892	0.007927
-0.074458	0.066356	0.005522
-0.072844	0.064742	0.005291
-0.073767	0.066125	0.003908
-0.073305	0.065203	0.004830
-0.075150	0.066990	0.004715
-0.075842	0.068028	0.004023
-0.075842	0.067336	0.005407
-0.073585	0.064882	0.007186
-0.072894	0.064190	0.007877
-0.073816	0.065573	0.006494
-0.073816	0.065112	0.008800
-0.076089	0.067451	0.007581
-0.075101	0.066463	0.006593
-0.076089	0.067451	0.006395
-0.075990	0.067286	0.008273
-0.074837	0.066133	0.008503
-0.074837	0.066133	0.007581
-0.075760	0.066595	0.008503
-0.069294	0.064065	-0.000688
-0.068891	0.063257	0.000119
-0.069698	0.064065	0.000523
-0.070015	0.065246	-0.001812
-0.071398	0.067091	-0.001351
-0.070707	0.065477	-0.000659
-0.071398	0.065708	0.000494
-0.072049	0.065872	0.001334
-0.070715	0.064093	0.003113
-0.071159	0.064983	0.002223
-0.070344	0.064365	0.001358
-0.069232	0.063698	0.002025
-0.068788	0.062809	0.002470
-0.067478	0.062891	-0.000182
-0.067742	0.063154	0.000609
-0.068532	0.063945	-0.001763
-0.066226	0.062496	-0.001499
-0.065040	0.062100	-0.001499
-0.064843	0.061507	0.000807
-0.065633	0.062298	0.000016
-0.066622	0.062496	-0.000182
-0.067874	0.062199	0.003310
-0.066984	0.061754	0.003755
-0.066984	0.062644	0.001531
-0.065205	0.060865	0.003162
-0.066391	0.062051	0.001976
-0.065600	0.061260	0.002371
-0.071257	0.064103	0.004600
-0.072180	0.064103	0.006444
-0.071949	0.064333	0.003908
-0.070796	0.063180	0.005522
-0.069701	0.062373	0.004369
-0.070162	0.062373	0.006214
-0.070162	0.063296	0.003908
-0.068778	0.061912	0.004830
-0.072221	0.063271	0.008750
-0.070837	0.062579	0.007713
-0.071529	0.063271	0.007021
-0.068786	0.061319	0.007342
-0.070170	0.061912	0.008330
-0.069577	0.061714	0.006947
-0.069379	0.061517	0.009121
-0.067131	0.061014	0.006189
-0.068119	0.061607	0.005596
-0.066538	0.061212	0.004410
-0.065550	0.060718	0.005102
-0.064660	0.060718	0.005399
-0.067839	0.061187	0.008050
-0.066192	0.060776	0.006815
-0.067016	0.060776	0.008462
-0.064792	0.060117	0.007927
-0.065719	0.060302	0.007371
-0.066275	0.060487	0.009039
-0.054282	0.054571	-0.005618
-0.054941	0.053253	-0.004300
-0.053953	0.053253	-0.005288
-0.055682	0.053130	-0.003353
-0.055353	0.054447	-0.003353
-0.055024	0.054447	-0.004341
-0.054562	0.055930	-0.005412
-0.053871	0.055930	-0.006450
-0.054217	0.057313	-0.006450
-0.054908	0.057313	-0.005412
-0.054908	0.056029	-0.004374
-0.055402	0.056029	-0.003386
-0.054538	0.058977	-0.006367
-0.053731	0.058977	-0.007982
-0.053932	0.058775	-0.007376
-0.054538	0.060188	-0.007174
-0.053529	0.060505	-0.008414
-0.054567	0.061542	-0.007376
-0.055864	0.061283	-0.006079
-0.055460	0.058853	-0.005634
-0.055295	0.057371	-0.004481
-0.056481	0.058886	-0.003625
-0.056086	0.058886	-0.004416
-0.055691	0.057305	-0.003625
-0.058458	0.061258	-0.003361
-0.057667	0.061258	-0.003757
-0.056086	0.060204	-0.004877
-0.056547	0.060204	-0.003493
-0.056547	0.061126	-0.004877
-0.055625	0.059743	-0.005799
-0.052617	0.054620	-0.007168
-0.053021	0.053006	-0.006360
-0.052617	0.053006	-0.006764
-0.053425	0.054620	-0.006360
-0.051522	0.054447	-0.007917
-0.051522	0.053064	-0.007571
-0.051810	0.056004	-0.008321
-0.052617	0.056004	-0.007513
-0.052617	0.057214	-0.008321
-0.053425	0.057214	-0.007513
-0.050410	0.053121	-0.008452
-0.049488	0.053121	-0.008914
-0.048566	0.053121	-0.009375
-0.050410	0.054505	-0.008914
-0.050526	0.056004	-0.009202
-0.049661	0.056177	-0.010066
-0.049488	0.054620	-0.009548
-0.048911	0.054736	-0.010124
-0.048739	0.056292	-0.010297
-0.051695	0.058746	-0.009317
-0.051522	0.057536	-0.008798
-0.052560	0.058919	-0.008452
-0.052675	0.061917	-0.009548
-0.053713	0.061571	-0.008856
-0.052848	0.060360	-0.009375
-0.051522	0.060476	-0.009951
-0.051522	0.061859	-0.010297
-0.050641	0.057527	-0.009786
-0.050641	0.058738	-0.010190
-0.049834	0.059142	-0.010997
-0.049632	0.057729	-0.010392
-0.048911	0.057470	-0.010824
-0.048739	0.059026	-0.011343
-0.049834	0.060525	-0.011343
-0.050641	0.060525	-0.010536
-0.048623	0.060525	-0.012150
-0.050641	0.061736	-0.010939
-0.063725	0.070608	-0.013191
